caller	freq	value
IC-Finder	1	5
IC-Finder	2	15
IC-Finder	2	15
IC-Finder	1	6
IC-Finder	6	8
IC-Finder	6	8
IC-Finder	6	8
IC-Finder	6	8
IC-Finder	6	8
IC-Finder	6	8
IC-Finder	1	19
IC-Finder	6	7
IC-Finder	6	7
IC-Finder	6	7
IC-Finder	6	7
IC-Finder	6	7
IC-Finder	6	7
IC-Finder	1	9
IC-Finder	1	6
IC-Finder	1	8
IC-Finder	1	8
IC-Finder	1	18
IC-Finder	1	8
IC-Finder	4	14
IC-Finder	4	14
IC-Finder	4	14
IC-Finder	4	14
IC-Finder	8	8
IC-Finder	8	8
IC-Finder	8	8
IC-Finder	8	8
IC-Finder	8	8
IC-Finder	8	8
IC-Finder	8	8
IC-Finder	8	8
IC-Finder	1	10
IC-Finder	1	8
IC-Finder	1	14
IC-Finder	1	12
IC-Finder	3	1
IC-Finder	3	1
IC-Finder	3	1
IC-Finder	1	47
IC-Finder	1	8
IC-Finder	1	25
IC-Finder	1	15
IC-Finder	1	1
IC-Finder	7	10
IC-Finder	7	10
IC-Finder	7	10
IC-Finder	7	10
IC-Finder	7	10
IC-Finder	7	10
IC-Finder	7	10
IC-Finder	1	15
IC-Finder	1	9
IC-Finder	1	9
IC-Finder	1	7
IC-Finder	3	5
IC-Finder	3	5
IC-Finder	3	5
IC-Finder	2	1
IC-Finder	2	1
IC-Finder	8	8
IC-Finder	8	8
IC-Finder	8	8
IC-Finder	8	8
IC-Finder	8	8
IC-Finder	8	8
IC-Finder	8	8
IC-Finder	8	8
IC-Finder	1	21
IC-Finder	1	18
IC-Finder	1	25
IC-Finder	1	32
IC-Finder	2	13
IC-Finder	2	13
IC-Finder	2	15
IC-Finder	2	15
IC-Finder	7	9
IC-Finder	7	9
IC-Finder	7	9
IC-Finder	7	9
IC-Finder	7	9
IC-Finder	7	9
IC-Finder	7	9
IC-Finder	1	8
IC-Finder	1	23
IC-Finder	1	22
IC-Finder	1	9
IC-Finder	1	10
IC-Finder	1	5
IC-Finder	1	22
IC-Finder	1	1
IC-Finder	1	8
IC-Finder	1	14
IC-Finder	3	4
IC-Finder	3	4
IC-Finder	3	4
IC-Finder	3	6
IC-Finder	3	6
IC-Finder	3	6
IC-Finder	1	13
IC-Finder	2	11
IC-Finder	2	11
IC-Finder	1	4
IC-Finder	1	27
IC-Finder	1	2
IC-Finder	7	10
IC-Finder	7	10
IC-Finder	7	10
IC-Finder	7	10
IC-Finder	7	10
IC-Finder	7	10
IC-Finder	7	10
IC-Finder	3	15
IC-Finder	3	15
IC-Finder	3	15
IC-Finder	1	9
IC-Finder	1	33
IC-Finder	6	10
IC-Finder	6	10
IC-Finder	6	10
IC-Finder	6	10
IC-Finder	6	10
IC-Finder	6	10
IC-Finder	2	13
IC-Finder	2	13
IC-Finder	5	8
IC-Finder	5	8
IC-Finder	5	8
IC-Finder	5	8
IC-Finder	5	8
IC-Finder	1	4
