caller	freq	value
TADtree	2	0.06622243770795982
TADtree	2	0.05459019954158593
TADtree	5	0.03070418424649992
TADtree	5	0.039865550633133705
TADtree	5	0.03922937308446248
TADtree	5	0.04477463301395116
TADtree	5	0.04502688363901412
TADtree	1	0.12969030161537168
TADtree	1	0.13504600166169617
TADtree	1	0.1014390154070077
TADtree	6	0.08093834769564863
TADtree	6	0.0761583769966478
TADtree	6	0.07366908133627677
TADtree	6	0.061387842720663686
TADtree	6	0.05654156426003251
TADtree	6	0.10771761516534774
TADtree	7	0.09145133946138312
TADtree	7	0.0831712946266068
TADtree	7	0.0853882268364354
TADtree	7	0.10151486222804981
TADtree	7	0.10253725655464295
TADtree	7	0.08606348001525943
TADtree	7	0.07463130958021899
TADtree	1	0.037955677512918944
TADtree	2	0.13285311196619148
TADtree	2	0.10387308880945376
TADtree	1	0.1436146114217258
TADtree	1	0.12136916085184346
TADtree	2	0.2467260192001008
TADtree	2	0.23402443027541592
TADtree	2	0.06904408223637966
TADtree	2	0.0678106563438649
TADtree	2	0.03289152174217825
TADtree	2	0.03203214534517267
TADtree	2	0.081975863279492
TADtree	2	0.16822553320707373
TADtree	1	0.14486519734202863
TADtree	2	0.1278836116157684
TADtree	2	0.1214855702361946
TADtree	1	0.040429962405012954
TADtree	2	0.12700288278291363
TADtree	2	0.1205649167206276
TADtree	1	0.08600455283624281
TADtree	2	0.026219919319005393
TADtree	2	0.028611323675201174
TADtree	1	0.013293535668027651
TADtree	6	0.09582659858983711
TADtree	6	0.09514575488217841
TADtree	6	0.09817596530266397
TADtree	6	0.10784529731287128
TADtree	6	0.08687427468703718
TADtree	6	0.08328027117672608
TADtree	1	0.034961967071095154
TADtree	1	0.026135862399768887
TADtree	1	0.15174088235509553
TADtree	6	0.09449277889965603
TADtree	6	0.08750849211847533
TADtree	6	0.11423932750535909
TADtree	6	0.11452823308585297
TADtree	6	0.08981904990384199
TADtree	6	0.07960805115730245
TADtree	5	0.1385479468458664
TADtree	5	0.06620028436973528
TADtree	5	0.07559906082432659
TADtree	5	0.11230943475999575
TADtree	5	0.09016130322035254
TADtree	2	0.15025141653171206
TADtree	2	0.13364044885495088
TADtree	1	0.1841135116356806
TADtree	2	0.052325769638477265
TADtree	2	0.04983573034118141
TADtree	1	0.00940723910252165
TADtree	3	0.166672812231295
TADtree	3	0.1851377702372795
TADtree	3	0.11865094518767072
TADtree	1	0.2175436280404043
TADtree	1	0.011314608793935203
TADtree	4	0.09541732097118028
TADtree	4	0.05801161813245101
TADtree	4	0.08328642633697163
TADtree	4	0.0920257239744711
TADtree	1	0.037720764981201756
TADtree	1	0.1456462626508962
TADtree	1	0.010412453577267633
TADtree	2	0.1491977219657027
TADtree	2	0.07367131493786976
TADtree	1	0.04256290370974498
TADtree	7	0.035770092238403856
TADtree	7	0.03405384721590145
TADtree	7	0.035632599514339114
TADtree	7	0.035183589811072224
TADtree	7	0.034188663104193856
TADtree	7	0.030273730442293468
TADtree	7	0.03611059770708134
TADtree	1	0.08034517724259875
TADtree	1	0.03425289124610947
TADtree	1	0.011969832886283947
TADtree	1	0.0533116328265082
TADtree	1	0.028870106933964995
TADtree	1	0.11814032823897742
TADtree	2	0.05155897929418515
TADtree	2	0.05040465352093061
TADtree	3	0.08366824908940468
TADtree	3	0.10942553072487182
TADtree	3	0.11026342112709171
TADtree	1	0.08825258271965947
TADtree	1	0.05196207874100122
TADtree	1	0.01748039562992286
TADtree	1	0.0991824977235823
TADtree	4	0.133337380644268
TADtree	4	0.12579823573089305
TADtree	4	0.14584025309617601
TADtree	4	0.12008955409790165
TADtree	1	0.03676358264593908
TADtree	1	0.12442048164141559
TADtree	1	0.1435765963500386
TADtree	2	0.046234225986218645
TADtree	2	0.0392575426555176
TADtree	3	0.017408990058702282
TADtree	3	0.01690407333574539
TADtree	3	0.015472567589482723
TADtree	5	0.03304429797947304
TADtree	5	0.03305434110455572
TADtree	5	0.027143305694844782
TADtree	5	0.03413778174227213
TADtree	5	0.031052269374512977
TADtree	2	0.04146251855011032
TADtree	2	0.03992713943245804
TADtree	1	0.13764983606335268
TADtree	1	0.009722747807645512
TADtree	1	0.0654455228831016
TADtree	1	0.0364161030145566
TADtree	2	0.07092405667952842
TADtree	2	0.08030707383780777
TADtree	1	0.02004631053810973
TADtree	7	0.06469939413168785
TADtree	7	0.061733350415421856
TADtree	7	0.05907569091159081
TADtree	7	0.06559997644430651
TADtree	7	0.07755965083748789
TADtree	7	0.06327728950442248
TADtree	7	0.05397296355172408
TADtree	1	0.03873852290686856
TADtree	3	0.10578144648791882
TADtree	3	0.0975026496864306
TADtree	3	0.0934523604673418
TADtree	2	0.07745500615084755
TADtree	2	0.07457079753334882
TADtree	1	0.07479116834188514
TADtree	1	0.07271137377251782
TADtree	1	0.15393901323088277
TADtree	1	0.07417831993219946
TADtree	3	0.12823223270606385
TADtree	3	0.13611352536940935
TADtree	3	0.09965981440298367
TADtree	1	0.01303818426080146
TADtree	1	0.05061171756906492
TADtree	3	0.04495569052601765
TADtree	3	0.043353746161458054
TADtree	3	0.04055975310443015
TADtree	1	0.09937072299484252
TADtree	8	0.06998541230247658
TADtree	8	0.06617817065833256
TADtree	8	0.056471887863397165
TADtree	8	0.06518766368042618
TADtree	8	0.06440393546430334
TADtree	8	0.05777183555510162
TADtree	8	0.07080695301826546
TADtree	8	0.06466058251022912
TADtree	4	0.2104957434442203
TADtree	4	0.193479924063633
TADtree	4	0.16544559868780753
TADtree	4	0.17968459784684992
TADtree	1	0.040166090192981604
TADtree	1	0.08031194715737396
TADtree	1	0.017817711625030385
TADtree	3	0.049307326417141306
TADtree	3	0.04776374106761052
TADtree	3	0.051144232312863164
TADtree	1	0.016325509819602294
TADtree	1	0.032868269249886686
TADtree	5	0.07902050702303962
TADtree	5	0.07486729658582482
TADtree	5	0.09202735780091448
TADtree	5	0.0806834132325957
TADtree	5	0.07232932583045153
TADtree	1	0.030975267081023196
TADtree	4	0.11843735167480336
TADtree	4	0.12227326125243904
TADtree	4	0.11151931982991628
TADtree	4	0.10863712938606668
TADtree	1	0.04011446746372326
TADtree	2	0.0388483257616852
TADtree	2	0.03402460247539461
TADtree	1	0.016842215847984465
TADtree	1	0.09408953116190164
TADtree	1	0.11359631513574914
TADtree	1	0.09375439051821091
TADtree	8	0.12124336151531484
TADtree	8	0.11144038956229292
TADtree	8	0.14085748030026238
TADtree	8	0.11989594793270225
TADtree	8	0.10174660475210932
TADtree	8	0.1016191484835674
TADtree	8	0.11400707172360108
TADtree	8	0.1113177622841083
TADtree	5	0.128852668604953
TADtree	5	0.12361173549863201
TADtree	5	0.14387735527630563
TADtree	5	0.13194706879292142
TADtree	5	0.13098324695357277
TADtree	2	0.057631846377113334
TADtree	2	0.08743660163394708
TADtree	1	0.15183065583627783
TADtree	1	0.031078345509445614
TADtree	1	0.0410960723051807
TADtree	4	0.060180338583502725
TADtree	4	0.060517068234476015
TADtree	4	0.09049620505761319
TADtree	4	0.06708780440189373
TADtree	1	0.013199510774556828
TADtree	1	0.07871705166148192
TADtree	1	0.02073594050056399
TADtree	1	0.01498210283806007
TADtree	1	0.07596873882001495
TADtree	1	0.07825398726768626
TADtree	1	0.06121656822885039
TADtree	1	0.014712921823735684
TADtree	1	0.035528443522003975
TADtree	6	0.196968288273773
TADtree	6	0.18223136676468407
TADtree	6	0.18543518036610707
TADtree	6	0.1640507386699763
TADtree	6	0.19765052792575727
TADtree	6	0.17945460376387773
TADtree	1	0.09748589443205685
TADtree	1	0.08134490913747786
TADtree	1	0.022272843837040177
TADtree	1	0.051840377795924104
TADtree	1	0.07833933572049737
TADtree	1	0.1043123368336675
TADtree	1	0.13825956489122282
TADtree	2	0.03360601190517736
TADtree	2	0.028050770166231906
TADtree	1	0.11405457471936964
TADtree	2	0.11483094117897122
TADtree	2	0.12412553324684145
TADtree	1	0.18753286232558564
TADtree	1	0.034554877675352404
TADtree	4	0.05056902504124626
TADtree	4	0.04724794015219683
TADtree	4	0.04508520330958858
TADtree	4	0.0499727516776661
TADtree	1	0.14417558775796127
TADtree	8	0.11729570524822817
TADtree	8	0.10934414006082453
TADtree	8	0.13148271556752106
TADtree	8	0.14343746767208237
TADtree	8	0.14576088968383977
TADtree	8	0.1498779634876798
TADtree	8	0.12374817614416228
TADtree	8	0.10714937152581407
TADtree	1	0.14532330731645407
TADtree	1	0.03012560156261723
TADtree	1	0.03559650626394303
TADtree	6	0.22038415707213194
TADtree	6	0.10437835323105962
TADtree	6	0.11106112774374328
TADtree	6	0.2041003071251435
TADtree	6	0.22845175017312291
TADtree	6	0.14167478568246242
TADtree	1	0.14546292310059666
TADtree	6	0.21809619393190766
TADtree	6	0.15915629314262064
TADtree	6	0.19933414540053038
TADtree	6	0.22623554068105017
TADtree	6	0.14379666508774097
TADtree	6	0.21222181640237156
TADtree	1	0.10740985788765924
TADtree	1	0.04757050098108481
TADtree	2	0.08452281523287385
TADtree	2	0.08875709886055355
TADtree	1	0.12857752203600248
TADtree	1	0.05024262330701396
TADtree	1	0.011429492102243515
TADtree	7	0.21220728563193758
TADtree	7	0.16503253341674706
TADtree	7	0.22187460011028903
TADtree	7	0.21768610554092507
TADtree	7	0.1861248815288851
TADtree	7	0.1570513963490573
TADtree	7	0.1631212920458511
TADtree	3	0.11068996505799482
TADtree	3	0.14171866913249062
TADtree	3	0.1283361932277992
TADtree	2	0.03528255060994654
TADtree	2	0.03085272645626219
TADtree	1	0.1734747593538043
TADtree	1	0.06803332867238797
TADtree	8	0.1528245623064584
TADtree	8	0.12259053980915226
TADtree	8	0.1265947308787033
TADtree	8	0.13771345946748859
TADtree	8	0.12081331357533917
TADtree	8	0.09349124802096714
TADtree	8	0.1361686618819324
TADtree	8	0.13057986808144537
TADtree	1	0.05584860166455911
