caller	freq	value
ClusterTAD	1	0.02945681670390577
ClusterTAD	1	0.0011077021549570959
ClusterTAD	1	0.007880255229804744
ClusterTAD	1	0.03402635423701292
ClusterTAD	1	0.027031627879846365
ClusterTAD	2	0.024627002037703564
ClusterTAD	2	0.023953143139334908
ClusterTAD	2	0.03554810840834752
ClusterTAD	2	0.03697971399178243
ClusterTAD	1	0.014043284174153169
ClusterTAD	1	0.007176506000565048
ClusterTAD	1	0.2798892400907769
ClusterTAD	1	0.0396337235001902
ClusterTAD	1	0.03703425146623445
ClusterTAD	1	0.025755722600260513
ClusterTAD	1	0.005288241729272255
ClusterTAD	1	0.024295791873143055
ClusterTAD	1	0.008258620374982787
ClusterTAD	1	0.013956343499475459
ClusterTAD	1	0.013029983414417213
ClusterTAD	1	0.003965413899099255
ClusterTAD	1	0.004680732476394817
ClusterTAD	1	0.07381619006216283
ClusterTAD	2	0.03743574799904754
ClusterTAD	2	0.03679158155685076
ClusterTAD	1	0.038568645398076196
ClusterTAD	1	0.00869934327576142
ClusterTAD	1	0.014635181045123588
ClusterTAD	1	0.010138299073787368
ClusterTAD	2	0.023928304953245595
ClusterTAD	2	0.039909990878400026
ClusterTAD	1	0.011918186459877807
ClusterTAD	1	0.045535861244436225
ClusterTAD	1	0.06707809777181681
ClusterTAD	2	0.003656029597286544
ClusterTAD	2	0.0034774833276729417
ClusterTAD	1	0.07561822149766503
ClusterTAD	1	0.024910764256458995
ClusterTAD	1	0.006196216052038868
ClusterTAD	3	0.10378936981701178
ClusterTAD	3	0.09967631646929608
ClusterTAD	3	0.08585972606197666
ClusterTAD	1	0.09491585870729236
ClusterTAD	1	0.01713156688795885
ClusterTAD	1	0.017335189600233846
ClusterTAD	1	0.04345167378489734
ClusterTAD	1	0.017735555474743318
ClusterTAD	1	0.019960599717571956
ClusterTAD	1	0.024520869321350128
ClusterTAD	1	0.01666272942659476
ClusterTAD	1	0.076330511131631
ClusterTAD	1	0.005905182759079243
ClusterTAD	2	0.09040439495198287
ClusterTAD	2	0.07700762617559377
ClusterTAD	1	0.0112730507605622
ClusterTAD	2	0.0409351572140009
ClusterTAD	2	0.04226048637458574
ClusterTAD	2	0.014162188624589952
ClusterTAD	2	0.013215396310790009
ClusterTAD	1	0.006658393200922567
ClusterTAD	1	0.00683548682916853
ClusterTAD	2	0.017810685377414832
ClusterTAD	2	0.015069805639661387
ClusterTAD	1	0.014412100189443573
ClusterTAD	5	0.027330013319923806
ClusterTAD	5	0.03139342148315482
ClusterTAD	5	0.029022167472683952
ClusterTAD	5	0.031317607167451036
ClusterTAD	5	0.03276607260813645
ClusterTAD	1	0.006005423086232397
ClusterTAD	1	0.019854729360853102
ClusterTAD	1	0.024356447128798968
ClusterTAD	1	0.008431847724583327
ClusterTAD	1	0.018477986415071812
ClusterTAD	1	0.0674977962379611
ClusterTAD	1	0.007787260119273666
ClusterTAD	1	0.014121617077206357
ClusterTAD	1	0.0037257126414806446
ClusterTAD	1	0.003377969683894639
ClusterTAD	1	0.00792396945316127
ClusterTAD	1	0.0260214852915704
ClusterTAD	2	0.04240177885468371
ClusterTAD	2	0.03699363593430959
ClusterTAD	1	0.03009691475693367
ClusterTAD	1	0.011002167413685773
ClusterTAD	1	0.02352367406036164
ClusterTAD	1	0.016923030847292204
ClusterTAD	1	0.006405668097328851
ClusterTAD	1	0.0647698137580378
ClusterTAD	1	0.06095049554964774
ClusterTAD	1	0.03194761459412334
ClusterTAD	1	0.006239084476224068
ClusterTAD	1	0.026297769107094533
ClusterTAD	1	0.012712171647074404
ClusterTAD	1	0.005931137131409115
ClusterTAD	1	0.010390891955031121
