caller	freq	value
Matryoshka	1	0.04322672459829505
Matryoshka	1	0.07784398235771042
Matryoshka	1	0.3312652232960149
Matryoshka	1	0.25275904101724345
Matryoshka	5	0.29688828368629067
Matryoshka	5	0.27951416321079636
Matryoshka	5	0.27769191591000897
Matryoshka	5	0.2802128651687937
Matryoshka	5	0.31517623458496036
Matryoshka	3	0.09695659177108468
Matryoshka	3	0.08665145018851565
Matryoshka	3	0.08448081379032878
Matryoshka	1	0.26147810656646586
Matryoshka	1	0.12532689454922713
Matryoshka	2	0.22433995355802366
Matryoshka	2	0.22298212843079843
Matryoshka	4	0.3064884371777876
Matryoshka	4	0.3587855072580938
Matryoshka	4	0.2857698280963276
Matryoshka	4	0.29893309168315907
Matryoshka	1	0.13250668288837864
Matryoshka	3	0.20025702665182313
Matryoshka	3	0.28247704089134446
Matryoshka	3	0.3046124600982748
Matryoshka	1	0.3596631552254261
Matryoshka	1	0.08190079968775363
Matryoshka	1	0.2706606030517581
Matryoshka	4	0.2979242660966721
Matryoshka	4	0.35700859179412964
Matryoshka	4	0.36269255674459816
Matryoshka	4	0.3192008996433162
Matryoshka	1	0.07069245267925889
Matryoshka	8	0.09085812516411379
Matryoshka	8	0.08883796806087194
Matryoshka	8	0.0757018428444201
Matryoshka	8	0.08228587793417712
Matryoshka	8	0.09117209431078947
Matryoshka	8	0.10077161826196829
Matryoshka	8	0.07765570177299248
Matryoshka	8	0.07476387474644348
Matryoshka	1	0.15573871302934592
Matryoshka	2	0.27498168451899757
Matryoshka	2	0.33484155704990537
Matryoshka	1	0.24519760073589328
Matryoshka	3	0.03854945239969039
Matryoshka	3	0.03563557557062843
Matryoshka	3	0.032866108928732166
Matryoshka	1	0.1448307037341928
Matryoshka	1	0.039088739106905745
Matryoshka	1	0.3994741672885732
Matryoshka	1	0.11423811102129718
Matryoshka	1	0.14945095428786775
Matryoshka	1	0.2857175647611761
Matryoshka	2	0.3031934132622063
Matryoshka	2	0.2211014054358902
Matryoshka	4	0.30765857029466576
Matryoshka	4	0.24770368288870545
Matryoshka	4	0.2332343866334171
Matryoshka	4	0.23174704735771082
Matryoshka	2	0.06275638396974514
Matryoshka	2	0.0741009957729402
Matryoshka	1	0.42386616985658854
Matryoshka	1	0.31389069369366396
Matryoshka	2	0.2566472868552292
Matryoshka	2	0.2563107492557656
Matryoshka	7	0.28482568624991245
Matryoshka	7	0.2464585260717953
Matryoshka	7	0.37294662940494855
Matryoshka	7	0.31683220686276986
Matryoshka	7	0.34574303944892937
Matryoshka	7	0.27116578887568926
Matryoshka	7	0.216118499786665
Matryoshka	8	0.19784927558609333
Matryoshka	8	0.16023834584459282
Matryoshka	8	0.1582882663040378
Matryoshka	8	0.17687045357957756
Matryoshka	8	0.16311237211283353
Matryoshka	8	0.126959326996742
Matryoshka	8	0.18163952795665372
Matryoshka	8	0.17567244161788603
Matryoshka	3	0.26216425419924144
Matryoshka	3	0.3539415236582346
Matryoshka	3	0.23686871967117287
Matryoshka	1	0.06665305363129721
Matryoshka	4	0.10081389934930943
Matryoshka	4	0.06434895834933249
Matryoshka	4	0.09413087965983628
Matryoshka	4	0.09097836783121624
Matryoshka	4	0.2757806184316896
Matryoshka	4	0.31153125056155767
Matryoshka	4	0.25153058666453737
Matryoshka	4	0.2596396132057746
Matryoshka	1	0.02261720542293748
Matryoshka	5	0.1257017095819373
Matryoshka	5	0.07321634631309158
Matryoshka	5	0.11974087045448226
Matryoshka	5	0.1211195416140389
Matryoshka	5	0.13216945426144544
Matryoshka	8	0.12555755913599315
Matryoshka	8	0.1189251576528969
Matryoshka	8	0.08889828511614944
Matryoshka	8	0.1154256856129423
Matryoshka	8	0.12785109678670586
Matryoshka	8	0.12812250566541622
Matryoshka	8	0.11378918323415241
Matryoshka	8	0.11032017786762495
Matryoshka	5	0.09515803246586296
Matryoshka	5	0.0499018281536274
Matryoshka	5	0.09352271107861393
Matryoshka	5	0.10579925042513116
Matryoshka	5	0.07473716014305125
Matryoshka	3	0.24784216375666046
Matryoshka	3	0.26586027318063565
Matryoshka	3	0.2195295535926451
Matryoshka	1	0.3256046840766285
Matryoshka	3	0.3162781780710303
Matryoshka	3	0.40777676867911733
Matryoshka	3	0.3359027571894456
Matryoshka	1	0.17802900965777774
Matryoshka	1	0.30845611542245055
Matryoshka	5	0.06781935112172936
Matryoshka	5	0.06466827561765634
Matryoshka	5	0.06641619430731681
Matryoshka	5	0.05898069367764022
Matryoshka	5	0.06506265175970007
Matryoshka	6	0.05088192972793511
Matryoshka	6	0.04052111443407234
Matryoshka	6	0.04163783440258959
Matryoshka	6	0.032516560697824014
Matryoshka	6	0.046942810930371025
Matryoshka	6	0.04434288283336915
Matryoshka	4	0.15922159865416713
Matryoshka	4	0.14798498495648962
Matryoshka	4	0.15545753991003933
Matryoshka	4	0.1362464003061677
Matryoshka	1	0.1398632489648287
Matryoshka	3	0.41177605941030854
Matryoshka	3	0.4027980281885718
Matryoshka	3	0.3822547662382382
Matryoshka	3	0.3229809707069402
Matryoshka	3	0.23953387816269148
Matryoshka	3	0.4190894095346494
Matryoshka	1	0.03901759662685623
Matryoshka	1	0.10907068245479304
Matryoshka	4	0.22057787752314126
Matryoshka	4	0.2668964919491253
Matryoshka	4	0.2011078818102089
Matryoshka	4	0.17727031098475393
Matryoshka	4	0.2596342196411815
Matryoshka	4	0.24459649646644002
Matryoshka	4	0.2471182094553406
Matryoshka	4	0.22933321105217838
Matryoshka	1	0.07309551087943204
Matryoshka	1	0.30644829728356016
Matryoshka	2	0.2593363779446294
Matryoshka	2	0.37377041878144324
Matryoshka	6	0.41414828924857516
Matryoshka	6	0.3911880460603132
Matryoshka	6	0.41156295933366
Matryoshka	6	0.4138332452403014
Matryoshka	6	0.37565955116291455
Matryoshka	6	0.3667445655008332
Matryoshka	2	0.2862767507284236
Matryoshka	2	0.30493620503664026
Matryoshka	1	0.13957084543098874
Matryoshka	1	0.13663693200426602
Matryoshka	2	0.3014745016143993
Matryoshka	2	0.23293427568633107
Matryoshka	1	0.044339249005956455
Matryoshka	3	0.06617503241682757
Matryoshka	3	0.06904034838660975
Matryoshka	3	0.0589003485012916
Matryoshka	3	0.33619024559857713
Matryoshka	3	0.30042595065720107
Matryoshka	3	0.34229597526440875
Matryoshka	1	0.03707024371792711
Matryoshka	2	0.14430372468411437
Matryoshka	2	0.11368596079430178
Matryoshka	1	0.2665340053729903
Matryoshka	2	0.21561013106019072
Matryoshka	2	0.24567521267036724
Matryoshka	2	0.018428377054048043
Matryoshka	2	0.016421612542266435
Matryoshka	1	0.022111166399307637
Matryoshka	2	0.33418314191707266
Matryoshka	2	0.43069166220683547
Matryoshka	1	0.22204042643087646
Matryoshka	1	0.24154220860062203
Matryoshka	7	0.24455109749478596
Matryoshka	7	0.29094474070143417
Matryoshka	7	0.24062318925773213
Matryoshka	7	0.3589540859547072
Matryoshka	7	0.33148763288287153
Matryoshka	7	0.20828454962594375
Matryoshka	7	0.2717488716389461
Matryoshka	1	0.0843944122152563
Matryoshka	7	0.5188579808441409
Matryoshka	7	0.5317951557322182
Matryoshka	7	0.4982591655409905
Matryoshka	7	0.516053466187709
Matryoshka	7	0.5144228578718596
Matryoshka	7	0.6207230728261555
Matryoshka	7	0.45377737558621317
Matryoshka	3	0.016449479686193643
Matryoshka	3	0.018260058684592444
Matryoshka	3	0.014749043253758436
Matryoshka	2	0.5739097574765137
Matryoshka	2	0.7412318858591633
Matryoshka	3	0.04841463638478866
Matryoshka	3	0.05047376155312655
Matryoshka	3	0.05290124194146399
Matryoshka	1	0.054240778047886046
Matryoshka	7	0.07541372357931397
Matryoshka	7	0.07118102020280208
Matryoshka	7	0.06012933200483347
Matryoshka	7	0.08456727402307837
Matryoshka	7	0.08602342155863814
Matryoshka	7	0.07334203602134598
Matryoshka	7	0.06527060983421346
Matryoshka	1	0.3100915888035408
Matryoshka	3	0.21511421274344766
Matryoshka	3	0.2696754649647359
Matryoshka	3	0.2488088243655592
Matryoshka	1	0.3943557741797538
Matryoshka	3	0.17120370082896083
Matryoshka	3	0.2359553546215292
Matryoshka	3	0.25349208518352584
Matryoshka	1	0.10287235542873144
Matryoshka	8	0.0746704457804592
Matryoshka	8	0.0359795304997636
Matryoshka	8	0.041095185559723066
Matryoshka	8	0.038256912525346395
Matryoshka	8	0.07175145128616978
Matryoshka	8	0.08104177288669362
Matryoshka	8	0.06017596121740556
Matryoshka	8	0.04751827488457942
Matryoshka	2	0.007680675654622911
Matryoshka	2	0.008104953670803033
Matryoshka	2	0.12772659805142142
Matryoshka	2	0.12374502253034902
Matryoshka	1	0.16809775794883378
Matryoshka	3	0.20920390308844816
Matryoshka	3	0.09918721633436146
Matryoshka	3	0.13709670115004433
Matryoshka	1	0.03376014288712506
Matryoshka	6	0.2854018051508758
Matryoshka	6	0.3196763182766135
Matryoshka	6	0.3531551030362151
Matryoshka	6	0.348686682266091
Matryoshka	6	0.33388670395330605
Matryoshka	6	0.3075109988400916
Matryoshka	1	0.06519320100473255
Matryoshka	6	0.0424337900056
Matryoshka	6	0.02071784975631852
Matryoshka	6	0.021722017938819435
Matryoshka	6	0.04124692232862058
Matryoshka	6	0.046582818572095216
Matryoshka	6	0.03422982846667475
Matryoshka	3	0.21908662610383767
Matryoshka	3	0.42458586052309827
Matryoshka	3	0.2976274325746074
Matryoshka	1	0.22366863439900264
Matryoshka	1	0.26682722799343905
Matryoshka	2	0.18777017319093534
Matryoshka	2	0.18105393731862685
Matryoshka	3	0.14231932648296375
Matryoshka	3	0.13671880657878366
Matryoshka	3	0.1486115508059929
Matryoshka	6	0.27965942790149845
Matryoshka	6	0.24263976945244958
Matryoshka	6	0.1608845464873009
Matryoshka	6	0.27329027555805335
Matryoshka	6	0.2676863249294901
Matryoshka	6	0.3011424689069699
Matryoshka	3	0.1479515485911214
Matryoshka	3	0.22367424083564696
Matryoshka	3	0.2017843307678089
Matryoshka	4	0.013608443412361566
Matryoshka	4	0.01742781943800918
Matryoshka	4	0.016654592950532423
Matryoshka	4	0.01219049053919009
Matryoshka	8	0.03803829081410593
Matryoshka	8	0.04773468207698316
Matryoshka	8	0.03795178585643594
Matryoshka	8	0.04259161997379755
Matryoshka	8	0.04677405009750232
Matryoshka	8	0.050215676193376566
Matryoshka	8	0.03203352145061354
Matryoshka	8	0.040647572185805766
Matryoshka	1	0.058951273273809904
Matryoshka	1	0.20345083751202483
Matryoshka	3	0.12579442799506796
Matryoshka	3	0.12583523748471107
Matryoshka	3	0.1051539383872814
Matryoshka	1	0.3836423896626951
Matryoshka	3	0.11350437765841845
Matryoshka	3	0.14996125190929488
Matryoshka	3	0.11640836083045908
Matryoshka	1	0.040100882463624025
Matryoshka	1	0.09467877334843477
Matryoshka	5	0.3887377002598361
Matryoshka	5	0.4197322959906539
Matryoshka	5	0.4373598759966586
Matryoshka	5	0.3825824927688236
Matryoshka	5	0.3068136158926032
Matryoshka	1	0.16469846431303967
Matryoshka	1	0.12223106438624867
Matryoshka	2	0.18670111000414377
Matryoshka	2	0.25765656390466696
Matryoshka	2	0.32949750913003883
Matryoshka	2	0.22160180545667038
Matryoshka	6	0.2789134432526408
Matryoshka	6	0.1926646271038502
Matryoshka	6	0.30814537934769676
Matryoshka	6	0.29471094292798694
Matryoshka	6	0.242845683562416
Matryoshka	6	0.20862156392615452
Matryoshka	5	0.23046212929910337
Matryoshka	5	0.30851725348285697
Matryoshka	5	0.2862046754070418
Matryoshka	5	0.27452613196754777
Matryoshka	5	0.21388089577044764
Matryoshka	1	0.18981566459779609
Matryoshka	6	0.329604152414187
Matryoshka	6	0.22345203353817128
Matryoshka	6	0.24401519322757154
Matryoshka	6	0.35189212254996494
Matryoshka	6	0.331991220670943
Matryoshka	6	0.2891680758502074
Matryoshka	2	0.29828118426454864
Matryoshka	2	0.2984879428056528
Matryoshka	1	0.20039333771507473
Matryoshka	4	0.061801511833513637
Matryoshka	4	0.060245618133195865
Matryoshka	4	0.06109316071720069
Matryoshka	4	0.058842195780770865
Matryoshka	3	0.1359011268783021
Matryoshka	3	0.15868704400814493
Matryoshka	3	0.14743374486226274
Matryoshka	1	0.1372500615961943
Matryoshka	1	0.13459115457514098
Matryoshka	3	0.033121625620776605
Matryoshka	3	0.03675401480963863
Matryoshka	3	0.039718295620674554
Matryoshka	2	0.10900121531363455
Matryoshka	2	0.2190160291755568
Matryoshka	7	0.1186703691732202
Matryoshka	7	0.07829684014706012
Matryoshka	7	0.09324421328159951
Matryoshka	7	0.10805820023754331
Matryoshka	7	0.08917855439448467
Matryoshka	7	0.08498121675566601
Matryoshka	7	0.1641603294994718
Matryoshka	3	0.2589312898315143
Matryoshka	3	0.3316699159466102
Matryoshka	3	0.28033742217610436
Matryoshka	2	0.07036434427165399
Matryoshka	2	0.09783831165966617
Matryoshka	1	0.044093746910982945
Matryoshka	1	0.19250281626119092
Matryoshka	1	0.29623565416985465
Matryoshka	3	0.013731316631222177
Matryoshka	3	0.012735152134499998
Matryoshka	3	0.01226757354250454
Matryoshka	1	0.23044366563383661
Matryoshka	1	0.17491110666186827
Matryoshka	5	0.19928879683140913
Matryoshka	5	0.2831268540497619
Matryoshka	5	0.2699202377472137
Matryoshka	5	0.20439180552879038
Matryoshka	5	0.18634459169133522
Matryoshka	1	0.2120507235771658
Matryoshka	2	0.3128029049125573
Matryoshka	2	0.25348501929497463
Matryoshka	1	0.345262935542538
Matryoshka	1	0.0357168389475664
Matryoshka	2	0.254705951051548
Matryoshka	2	0.3384861264786218
Matryoshka	1	0.02114015853816275
Matryoshka	1	0.16970836473650733
Matryoshka	3	0.011589338495856747
Matryoshka	3	0.01164556557387897
Matryoshka	3	0.010588825182465681
Matryoshka	1	0.2277562572601992
Matryoshka	1	0.20543621494076322
Matryoshka	1	0.23179909838604223
Matryoshka	1	0.026995103672456097
Matryoshka	1	0.02796902954199347
Matryoshka	1	0.29953777679206
Matryoshka	1	0.030767683596883096
Matryoshka	2	0.07332948366226054
Matryoshka	2	0.0722611451733657
Matryoshka	2	0.05659061487192919
Matryoshka	2	0.061842792992193515
Matryoshka	1	0.3863704829746903
Matryoshka	1	0.10250320654493354
Matryoshka	4	0.23789581621892458
Matryoshka	4	0.2915222543295454
Matryoshka	4	0.2986841400432948
Matryoshka	4	0.21673002780725673
Matryoshka	2	0.42926242218056426
Matryoshka	2	0.3505156891012276
Matryoshka	1	0.03709754245088984
Matryoshka	1	0.15061277453603233
Matryoshka	3	0.2632260629155419
Matryoshka	3	0.28431644085136115
Matryoshka	3	0.2574518955595101
Matryoshka	1	0.16162830039485623
Matryoshka	1	0.15428704266819013
Matryoshka	3	0.2317331140243204
Matryoshka	3	0.3083747142533884
Matryoshka	3	0.2062031143806076
Matryoshka	1	0.11574599154504434
Matryoshka	2	0.31173836753373085
Matryoshka	2	0.32138484356802277
Matryoshka	2	0.07666782119186354
Matryoshka	2	0.06631432867037153
Matryoshka	1	0.2836585116927553
Matryoshka	1	0.0683936598641596
Matryoshka	8	0.26019140341263874
Matryoshka	8	0.24485077669220498
Matryoshka	8	0.16248438964519846
Matryoshka	8	0.24514827421690974
Matryoshka	8	0.2489220920634363
Matryoshka	8	0.24818802033582177
Matryoshka	8	0.25521063292291585
Matryoshka	8	0.2820499797165595
Matryoshka	1	0.03793086476346235
Matryoshka	1	0.07160750637689532
Matryoshka	1	0.358958969629276
Matryoshka	1	0.14597847808481756
Matryoshka	1	0.20207010509893392
Matryoshka	2	0.1858265078511413
Matryoshka	2	0.20281751273431453
Matryoshka	1	0.1973226205630192
Matryoshka	3	0.050980363989874634
Matryoshka	3	0.04425610939747217
Matryoshka	3	0.04844886172315215
Matryoshka	4	0.33523380168420724
Matryoshka	4	0.39013136932918313
Matryoshka	4	0.42845626296990597
Matryoshka	4	0.3055000218428191
Matryoshka	5	0.26080871662965505
Matryoshka	5	0.24791108702943984
Matryoshka	5	0.33218605671130086
Matryoshka	5	0.2954783390157131
Matryoshka	5	0.23791950045000326
Matryoshka	1	0.2155827469853523
Matryoshka	1	0.10152468435986467
Matryoshka	3	0.3830650617289556
Matryoshka	3	0.33397558896172225
Matryoshka	3	0.2471671209465494
Matryoshka	1	0.11350477267018336
Matryoshka	1	0.3255593320654705
Matryoshka	1	0.1518111963532511
Matryoshka	3	0.21681168827192623
Matryoshka	3	0.35283502011949763
Matryoshka	3	0.27148282287217673
Matryoshka	1	0.21425836195530773
Matryoshka	1	0.299240890565562
Matryoshka	2	0.16157044986610752
Matryoshka	2	0.15182723259022196
Matryoshka	2	0.2410611979818585
Matryoshka	2	0.47161600092797423
Matryoshka	2	0.1382364253937548
Matryoshka	2	0.1324917720073615
Matryoshka	3	0.016565350445079254
Matryoshka	3	0.01691048010058393
Matryoshka	3	0.015498119968447525
Matryoshka	2	0.32269655358437616
Matryoshka	2	0.2828736473465758
Matryoshka	5	0.0224827198634023
Matryoshka	5	0.02147592638758212
Matryoshka	5	0.027126923038842503
Matryoshka	5	0.02312999616504616
Matryoshka	5	0.01806782957312349
Matryoshka	5	0.20690546097665388
Matryoshka	5	0.1833794354020274
Matryoshka	5	0.2517733173406251
Matryoshka	5	0.26699164321311625
Matryoshka	5	0.2567698432624368
Matryoshka	3	0.4533565115674551
Matryoshka	3	0.3942141316982706
Matryoshka	3	0.31327606195040947
Matryoshka	3	0.15139765109484557
Matryoshka	3	0.14600998293467826
Matryoshka	3	0.1432049767455029
Matryoshka	1	0.05561964620394081
Matryoshka	1	0.09070230098265848
Matryoshka	1	0.02181808664866678
Matryoshka	5	0.08129942203270703
Matryoshka	5	0.08502021281206051
Matryoshka	5	0.09915728308420962
Matryoshka	5	0.09932286996520928
Matryoshka	5	0.08634460453299458
Matryoshka	2	0.3964011551222968
Matryoshka	2	0.44615633147743233
Matryoshka	4	0.07934831003605117
Matryoshka	4	0.06819621431648867
Matryoshka	4	0.08969427751080469
Matryoshka	4	0.0784659882117407
Matryoshka	2	0.14268427572307885
Matryoshka	2	0.1387825330140205
Matryoshka	3	0.08487285181777747
Matryoshka	3	0.18213954806907612
Matryoshka	3	0.13077985186678512
Matryoshka	3	0.3918871282906046
Matryoshka	3	0.48741623188237104
Matryoshka	3	0.36004671320381565
Matryoshka	2	0.45390682299288465
Matryoshka	2	0.23684866317752984
Matryoshka	1	0.0418528014040591
Matryoshka	1	0.2888641563571956
Matryoshka	1	0.2949796763468834
Matryoshka	2	0.07775836507813617
Matryoshka	2	0.06729533807152578
Matryoshka	1	0.394535830784765
Matryoshka	1	0.2844342139406326
Matryoshka	5	0.28849959312666235
Matryoshka	5	0.24394011386799747
Matryoshka	5	0.32711682010051113
Matryoshka	5	0.27114104568046504
Matryoshka	5	0.3102512249124598
Matryoshka	3	0.018133672888658605
Matryoshka	3	0.03537322571374705
Matryoshka	3	0.023941654860623413
Matryoshka	8	0.01937606865241358
Matryoshka	8	0.018870316147407935
Matryoshka	8	0.015950037280558743
Matryoshka	8	0.020585672812203932
Matryoshka	8	0.02113067599621793
Matryoshka	8	0.01793422077166528
Matryoshka	8	0.016148674978547384
Matryoshka	8	0.017863097167395432
Matryoshka	1	0.31915645546772514
Matryoshka	1	0.04377741864799232
Matryoshka	1	0.028087560748846257
Matryoshka	1	0.12603236119880173
Matryoshka	3	0.35466380929520097
Matryoshka	3	0.3376255920241543
Matryoshka	3	0.2764809702045657
Matryoshka	1	0.029400897463725532
Matryoshka	1	0.020108781591730778
Matryoshka	1	0.00521578132711917
Matryoshka	1	0.25314839253587834
Matryoshka	1	0.32129332493412005
Matryoshka	8	0.10620029090988531
Matryoshka	8	0.09529575033387222
Matryoshka	8	0.06861913957067162
Matryoshka	8	0.08888525088198611
Matryoshka	8	0.08991155447057377
Matryoshka	8	0.0886688095033297
Matryoshka	8	0.09976225481430424
Matryoshka	8	0.10027879671375285
Matryoshka	1	0.14746676681042142
Matryoshka	1	0.15230403540005677
Matryoshka	1	0.1256300666803681
Matryoshka	4	0.35859636111006793
Matryoshka	4	0.4101676429499277
Matryoshka	4	0.44910396753762716
Matryoshka	4	0.39070855849841535
Matryoshka	4	0.07294078212290503
Matryoshka	4	0.10663647953081423
Matryoshka	4	0.0
Matryoshka	4	0.0
Matryoshka	1	0.22585618311737155
Matryoshka	1	0.03564004978092991
Matryoshka	6	0.2100306149144064
Matryoshka	6	0.20878589514747264
Matryoshka	6	0.1699157347849718
Matryoshka	6	0.22506045057796648
Matryoshka	6	0.2285708171680836
Matryoshka	6	0.19770070935292783
Matryoshka	1	0.2239960083292497
Matryoshka	1	0.059576221141330404
Matryoshka	2	0.3132370515594367
Matryoshka	2	0.23657361198709198
Matryoshka	2	0.4068244271974451
Matryoshka	2	0.33069203261843705
Matryoshka	1	0.31205046455164304
Matryoshka	2	0.25660834658789666
Matryoshka	2	0.3197465687063762
Matryoshka	2	0.12540723024303102
Matryoshka	2	0.13075477824703968
Matryoshka	1	0.12856890734492601
Matryoshka	2	0.6784949475586713
Matryoshka	2	0.6973064970189141
Matryoshka	1	0.15062546265106336
Matryoshka	1	0.15883503474633404
Matryoshka	2	0.30115064278119663
Matryoshka	2	0.356675333556995
Matryoshka	1	0.12288868431896707
Matryoshka	5	0.15787764995478754
Matryoshka	5	0.1799664328618182
Matryoshka	5	0.18926784843311792
Matryoshka	5	0.17819068648452688
Matryoshka	5	0.18069247086569562
Matryoshka	7	0.27615139693179275
Matryoshka	7	0.2354492162789063
Matryoshka	7	0.18995404848676914
