caller	freq	value
SpectralTAD	3	0.04865949252618265
SpectralTAD	3	0.047412496689272006
SpectralTAD	3	0.047485411587863915
SpectralTAD	5	0.06396232515354391
SpectralTAD	5	0.05930642637391331
SpectralTAD	5	0.05984997365851573
SpectralTAD	5	0.06228876204660752
SpectralTAD	5	0.06229827154645567
SpectralTAD	1	0.019366286169632006
SpectralTAD	5	0.0641793817351543
SpectralTAD	5	0.07787495620356223
SpectralTAD	5	0.060377161981945135
SpectralTAD	5	0.05629703778558813
SpectralTAD	5	0.045235707152999745
SpectralTAD	1	0.05451729596529679
SpectralTAD	2	0.022862976847336708
SpectralTAD	2	0.024213039131082633
SpectralTAD	2	0.05161953253634523
SpectralTAD	2	0.051798390772096733
SpectralTAD	1	0.08397611567099794
SpectralTAD	4	0.11350486986360217
SpectralTAD	4	0.1312436196365618
SpectralTAD	4	0.10964478327166505
SpectralTAD	4	0.08078396201877898
SpectralTAD	1	0.09062370276196532
SpectralTAD	1	0.02656183608941514
SpectralTAD	3	0.1003540323211464
SpectralTAD	3	0.10227752381257306
SpectralTAD	3	0.1006477434219026
SpectralTAD	1	0.0627197807157049
SpectralTAD	1	0.04839714044611476
SpectralTAD	1	0.07108181108941825
SpectralTAD	1	0.03370759655100741
SpectralTAD	4	0.039215791405818545
SpectralTAD	4	0.045291594356880883
SpectralTAD	4	0.04215825930186562
SpectralTAD	4	0.04153050709216014
SpectralTAD	1	0.03310499493039176
SpectralTAD	1	0.04722232003642034
SpectralTAD	2	0.036538341647540246
SpectralTAD	2	0.033060181393623246
SpectralTAD	1	0.036213551109521236
SpectralTAD	2	0.03130908868127976
SpectralTAD	2	0.03768539656245294
SpectralTAD	1	0.024183942081583747
SpectralTAD	1	0.06465199859181686
SpectralTAD	3	0.09174189853672227
SpectralTAD	3	0.12588249293328335
SpectralTAD	3	0.08678969111897766
SpectralTAD	5	0.04438033424569227
SpectralTAD	5	0.0493221229725554
SpectralTAD	5	0.040088047861930834
SpectralTAD	5	0.047808749049356086
SpectralTAD	5	0.049522843966948164
SpectralTAD	1	0.043676040012239965
SpectralTAD	1	0.11628875802075705
SpectralTAD	4	0.0827603030653993
SpectralTAD	4	0.060495727990406714
SpectralTAD	4	0.08714402103102219
SpectralTAD	4	0.0784112849975059
SpectralTAD	1	0.02425900262807826
SpectralTAD	3	0.02399829679206462
SpectralTAD	3	0.023621388697405005
SpectralTAD	3	0.02652470586510867
SpectralTAD	3	0.06052484627475638
SpectralTAD	3	0.042916496838719065
SpectralTAD	3	0.06956155356915576
SpectralTAD	1	0.07816519041724314
